date,open,high,low,close,volume,amount,code,name,industry,daily_return,is_extreme,hs300_close,cpi_yoy,m2_yoy
2020-01-02,58.1,59.4,57.66,58.91,11106108.0,120119737.0,002518,科士达,能源,,False,4172.656,4.5,
2020-01-02,58.1,59.4,57.66,58.91,11106108.0,120119737.0,002518,科士达,能源,,False,4172.656,4.5,
2020-01-02,58.1,59.4,57.66,58.91,11106108.0,120119737.0,002518,科士达,能源,,False,4172.656,4.5,8.7
2020-01-03,58.59,60.76,58.42,60.1,12157600.0,134211100.0,002518,科士达,能源,0.020200305550840403,False,4164.299,4.5,8.7
2020-01-03,58.59,60.76,58.42,60.1,12157600.0,134211100.0,002518,科士达,能源,0.020200305550840403,False,4164.299,4.5,8.7
2020-01-03,58.59,60.76,58.42,60.1,12157600.0,134211100.0,002518,科士达,能源,0.020200305550840403,False,4164.299,4.5,8.7
2020-01-06,59.62,62.55,58.91,61.3,16147272.0,182845890.0,002518,科士达,能源,0.019966722129783676,False,4170.638,4.5,8.7
2020-01-06,59.62,62.55,58.91,61.3,16147272.0,182845890.0,002518,科士达,能源,0.019966722129783676,False,4170.638,4.5,8.7
2020-01-06,59.62,62.55,58.91,61.3,16147272.0,182845890.0,002518,科士达,能源,0.019966722129783676,False,4170.638,4.5,8.7
2020-01-07,61.62,64.66,61.62,64.61,18382479.0,215445782.0,002518,科士达,能源,0.053996737357259406,False,4161.25,4.5,8.7
2020-01-07,61.62,64.66,61.62,64.61,18382479.0,215445782.0,002518,科士达,能源,0.053996737357259406,False,4161.25,4.5,8.7
2020-01-07,61.62,64.66,61.62,64.61,18382479.0,215445782.0,002518,科士达,能源,0.053996737357259406,False,4161.25,4.5,8.7
2020-01-08,63.79,71.06,63.74,67.05,35172969.0,438704244.0,002518,科士达,能源,0.03776505184955892,False,4149.813,4.5,8.7
2020-01-08,63.79,71.06,63.74,67.05,35172969.0,438704244.0,002518,科士达,能源,0.03776505184955892,False,4149.813,4.5,8.7
2020-01-08,63.79,71.06,63.74,67.05,35172969.0,438704244.0,002518,科士达,能源,0.03776505184955892,False,4149.813,4.5,8.7
2020-01-09,68.24,69.87,64.44,67.27,25906474.0,320530948.0,002518,科士达,能源,0.0032811334824758287,False,4165.657,4.5,8.7
2020-01-09,68.24,69.87,64.44,67.27,25906474.0,320530948.0,002518,科士达,能源,0.0032811334824758287,False,4165.657,4.5,8.7
