date,open,high,low,close,volume,amount,code,name,industry,daily_return,is_extreme,hs300_close,cpi_yoy,m2_yoy
2020-01-02,4530.67,4641.17,4490.61,4497.51,101213040.0,3342373871.0,000002,万科A,房地产,,False,4172.656,4.5,
2020-01-02,4530.67,4641.17,4490.61,4497.51,101213040.0,3342373871.0,000002,万科A,房地产,,False,4172.656,4.5,
2020-01-02,4530.67,4641.17,4490.61,4497.51,101213040.0,3342373871.0,000002,万科A,房地产,,False,4172.656,4.5,8.7
2020-01-03,4518.23,4532.05,4389.77,4427.07,80553629.0,2584309903.0,000002,万科A,房地产,-0.01566199963980075,False,4164.299,4.5,8.7
2020-01-03,4518.23,4532.05,4389.77,4427.07,80553629.0,2584309903.0,000002,万科A,房地产,-0.01566199963980075,False,4164.299,4.5,8.7
2020-01-03,4518.23,4532.05,4389.77,4427.07,80553629.0,2584309903.0,000002,万科A,房地产,-0.01566199963980075,False,4164.299,4.5,8.7
2020-01-06,4385.63,4387.01,4316.56,4352.48,87684058.0,2761448650.0,000002,万科A,房地产,-0.016848615449947757,False,4170.638,4.5,8.7
2020-01-06,4385.63,4387.01,4316.56,4352.48,87684058.0,2761448650.0,000002,万科A,房地产,-0.016848615449947757,False,4170.638,4.5,8.7
2020-01-06,4385.63,4387.01,4316.56,4352.48,87684058.0,2761448650.0,000002,万科A,房地产,-0.016848615449947757,False,4170.638,4.5,8.7
2020-01-07,4366.29,4410.49,4330.38,4387.01,57793343.0,1827510872.0,000002,万科A,房地产,0.007933408079991322,False,4161.25,4.5,8.7
2020-01-07,4366.29,4410.49,4330.38,4387.01,57793343.0,1827510872.0,000002,万科A,房地产,0.007933408079991322,False,4161.25,4.5,8.7
2020-01-07,4366.29,4410.49,4330.38,4387.01,57793343.0,1827510872.0,000002,万科A,房地产,0.007933408079991322,False,4161.25,4.5,8.7
2020-01-08,4323.47,4388.39,4288.94,4375.96,52999684.0,1667143803.0,000002,万科A,房地产,-0.0025187998203788364,False,4149.813,4.5,8.7
2020-01-08,4323.47,4388.39,4288.94,4375.96,52999684.0,1667143803.0,000002,万科A,房地产,-0.0025187998203788364,False,4149.813,4.5,8.7
2020-01-08,4323.47,4388.39,4288.94,4375.96,52999684.0,1667143803.0,000002,万科A,房地产,-0.0025187998203788364,False,4149.813,4.5,8.7
2020-01-09,4440.88,4486.46,4399.44,4447.79,78373446.0,2519927707.0,000002,万科A,房地产,0.016414683863654966,False,4165.657,4.5,8.7
2020-01-09,4440.88,4486.46,4399.44,4447.79,78373446.0,2519927707.0,000002,万科A,房地产,0.016414683863654966,False,4165.657,4.5,8.7
2020-01-09,4440.88,4486.46,4399.44,4447.79,78373446.0,2519927707.0,000002,万科A,房地产,0.016414683863654966,False,4165.657,4.5,8.7
2020-01-10,4420.16,4450.55,4330.38,4345.57,55744373.0,1762516212.0,000002,万科A,房地产,-0.022982200148838006,False,4180.977,4.5,8.7
2020-01-10,4420.16,4450.55,4330.38,4345.57,55744373.0,1762516212.0,000002,万科A,房地产,-0.022982200148838006,False,4180.977,4.5,8.7
2020-01-10,4420.16,4450.55,4330.38,4345.57,55744373.0,1762516212.0,000002,万科A,房地产,-0.022982200148838006,False,4180.977,4.5,8.7
2020-01-13,4337.28,4389.77,4317.95,4375.96,62074912.0,1957169612.0,000002,万科A,房地产,0.006993328838334367,False,4203.988,4.5,8.7
2020-01-13,4337.28,4389.77,4317.95,4375.96,62074912.0,1957169612.0,000002,万科A,房地产,0.006993328838334367,False,4203.988,4.5,8.7
2020-01-13,4337.28,4389.77,4317.95,4375.96,62074912.0,1957169612.0,000002,万科A,房地产,0.006993328838334367,False,4203.988,4.5,8.7
2020-01-14,4358.0,4391.15,4333.14,4335.9,41971228.0,1322400772.0,000002,万科A,房地产,-0.009154562655965814,False,4223.508,4.5,8.7
2020-01-14,4358.0,4391.15,4333.14,4335.9,41971228.0,1322400772.0,000002,万科A,房地产,-0.009154562655965814,False,4223.508,4.5,8.7
2020-01-14,4358.0,4391.15,4333.14,4335.9,41971228.0,1322400772.0,000002,万科A,房地产,-0.009154562655965814,False,4223.508,4.5,8.7
2020-01-15,4323.47,4349.72,4207.44,4211.59,67294431.0,2071443625.0,000002,万科A,房地产,-0.02866994164994574,False,4193.869000000001,4.5,8.7
2020-01-15,4323.47,4349.72,4207.44,4211.59,67294431.0,2071443625.0,000002,万科A,房地产,-0.02866994164994574,False,4193.869000000001,4.5,8.7
2020-01-15,4323.47,4349.72,4207.44,4211.59,67294431.0,2071443625.0,000002,万科A,房地产,-0.02866994164994574,False,4193.869000000001,4.5,8.7
2020-01-16,4229.54,4272.36,4199.15,4217.11,58139589.0,1779302394.0,000002,万科A,房地产,0.0013106688922710497,False,4175.294,4.5,8.7
2020-01-16,4229.54,4272.36,4199.15,4217.11,58139589.0,1779302394.0,000002,万科A,房地产,0.0013106688922710497,False,4175.294,4.5,8.7
2020-01-16,4229.54,4272.36,4199.15,4217.11,58139589.0,1779302394.0,000002,万科A,房地产,0.0013106688922710497,False,4175.294,4.5,8.7
2020-01-17,4229.54,4261.31,4188.1,4207.44,47221927.0,1442665863.0,000002,万科A,房地产,-0.0022930395460398767,False,4177.028,4.5,8.7
2020-01-17,4229.54,4261.31,4188.1,4207.44,47221927.0,1442665863.0,000002,万科A,房地产,-0.0022930395460398767,False,4177.028,4.5,8.7
2020-01-17,4229.54,4261.31,4188.1,4207.44,47221927.0,1442665863.0,000002,万科A,房地产,-0.0022930395460398767,False,4177.028,4.5,8.7
2020-01-20,4212.97,4214.35,4077.6,4125.94,91563767.0,2730988423.0,000002,万科A,房地产,-0.019370448538778895,False,4185.963,4.5,8.7
2020-01-20,4212.97,4214.35,4077.6,4125.94,91563767.0,2730988423.0,000002,万科A,房地产,-0.019370448538778895,False,4185.963,4.5,8.7
2020-01-20,4212.97,4214.35,4077.6,4125.94,91563767.0,2730988423.0,000002,万科A,房地产,-0.019370448538778895,False,4185.963,4.5,8.7
2020-01-21,4083.12,4124.56,4008.53,4034.78,81796927.0,2399809083.0,000002,万科A,房地产,-0.02209435910362234,False,4165.02,4.5,8.7
2020-01-21,4083.12,4124.56,4008.53,4034.78,81796927.0,2399809083.0,000002,万科A,房地产,-0.02209435910362234,False,4165.02,4.5,8.7
2020-01-21,4083.12,4124.56,4008.53,4034.78,81796927.0,2399809083.0,000002,万科A,房地产,-0.02209435910362234,False,4165.02,4.5,8.7
2020-01-22,4033.4,4190.87,4030.63,4159.1,93771024.0,2796437181.0,000002,万科A,房地产,0.030812088887126388,False,4141.177,4.5,8.7
2020-01-22,4033.4,4190.87,4030.63,4159.1,93771024.0,2796437181.0,000002,万科A,房地产,0.030812088887126388,False,4141.177,4.5,8.7
2020-01-22,4033.4,4190.87,4030.63,4159.1,93771024.0,2796437181.0,000002,万科A,房地产,0.030812088887126388,False,4141.177,4.5,8.7
2020-01-23,4102.46,4113.51,3961.57,4003.01,98694879.0,2884502300.0,000002,万科A,房地产,-0.03752975403332459,False,4103.524,4.5,8.7
2020-01-23,4102.46,4113.51,3961.57,4003.01,98694879.0,2884502300.0,000002,万科A,房地产,-0.03752975403332459,False,4103.524,4.5,8.7
2020-01-23,4102.46,4113.51,3961.57,4003.01,98694879.0,2884502300.0,000002,万科A,房地产,-0.03752975403332459,False,4103.524,4.5,8.7
2020-02-03,3603.81,3801.34,3602.43,3678.4,153086547.0,4119846241.0,000002,万科A,房地产,-0.0810914786623066,False,3732.157,5.4,8.7
2020-02-03,3603.81,3801.34,3602.43,3678.4,153086547.0,4119846241.0,000002,万科A,房地产,-0.0810914786623066,False,3732.157,5.4,0.0
2020-02-03,3603.81,3801.34,3602.43,3678.4,153086547.0,4119846241.0,000002,万科A,房地产,-0.0810914786623066,False,3732.157,5.4,0.0
2020-02-03,3603.81,3801.34,3602.43,3678.4,153086547.0,4119846241.0,000002,万科A,房地产,-0.0810914786623066,False,3732.157,5.4,0.0
2020-02-03,3603.81,3801.34,3602.43,3678.4,153086547.0,4119846241.0,000002,万科A,房地产,-0.0810914786623066,False,3732.157,5.4,8.4
2020-02-04,3715.7,3849.68,3715.7,3815.15,103628313.0,2838999600.0,000002,万科A,房地产,0.037176489778164346,False,3786.863,5.4,8.4
2020-02-04,3715.7,3849.68,3715.7,3815.15,103628313.0,2838999600.0,000002,万科A,房地产,0.037176489778164346,False,3786.863,5.4,0.0
2020-02-04,3715.7,3849.68,3715.7,3815.15,103628313.0,2838999600.0,000002,万科A,房地产,0.037176489778164346,False,3786.863,5.4,0.0
2020-02-04,3715.7,3849.68,3715.7,3815.15,103628313.0,2838999600.0,000002,万科A,房地产,0.037176489778164346,False,3786.863,5.4,0.0
2020-02-04,3715.7,3849.68,3715.7,3815.15,103628313.0,2838999600.0,000002,万科A,房地产,0.037176489778164346,False,3786.863,5.4,8.4
2020-02-05,3799.96,3864.88,3759.9,3817.91,80068551.0,2213431075.0,000002,万科A,房地产,0.0007234315819824033,False,3866.011,5.4,8.4
2020-02-05,3799.96,3864.88,3759.9,3817.91,80068551.0,2213431075.0,000002,万科A,房地产,0.0007234315819824033,False,3866.011,5.4,0.0
2020-02-05,3799.96,3864.88,3759.9,3817.91,80068551.0,2213431075.0,000002,万科A,房地产,0.0007234315819824033,False,3866.011,5.4,0.0
2020-02-05,3799.96,3864.88,3759.9,3817.91,80068551.0,2213431075.0,000002,万科A,房地产,0.0007234315819824033,False,3866.011,5.4,0.0
2020-02-05,3799.96,3864.88,3759.9,3817.91,80068551.0,2213431075.0,000002,万科A,房地产,0.0007234315819824033,False,3866.011,5.4,8.4
2020-02-06,3833.11,3884.22,3787.53,3853.83,87186933.0,2412853830.0,000002,万科A,房地产,0.009408288828180789,False,3914.915,5.4,8.4
2020-02-06,3833.11,3884.22,3787.53,3853.83,87186933.0,2412853830.0,000002,万科A,房地产,0.009408288828180789,False,3914.915,5.4,0.0
2020-02-06,3833.11,3884.22,3787.53,3853.83,87186933.0,2412853830.0,000002,万科A,房地产,0.009408288828180789,False,3914.915,5.4,0.0
2020-02-06,3833.11,3884.22,3787.53,3853.83,87186933.0,2412853830.0,000002,万科A,房地产,0.009408288828180789,False,3914.915,5.4,0.0
2020-02-06,3833.11,3884.22,3787.53,3853.83,87186933.0,2412853830.0,000002,万科A,房地产,0.009408288828180789,False,3914.915,5.4,8.4
2020-02-07,3797.2,3812.39,3758.52,3798.58,71378548.0,1956685390.0,000002,万科A,房地产,-0.014336387437951292,False,3899.884,5.4,8.4
2020-02-07,3797.2,3812.39,3758.52,3798.58,71378548.0,1956685390.0,000002,万科A,房地产,-0.014336387437951292,False,3899.884,5.4,0.0
2020-02-07,3797.2,3812.39,3758.52,3798.58,71378548.0,1956685390.0,000002,万科A,房地产,-0.014336387437951292,False,3899.884,5.4,0.0
2020-02-07,3797.2,3812.39,3758.52,3798.58,71378548.0,1956685390.0,000002,万科A,房地产,-0.014336387437951292,False,3899.884,5.4,0.0
2020-02-07,3797.2,3812.39,3758.52,3798.58,71378548.0,1956685390.0,000002,万科A,房地产,-0.014336387437951292,False,3899.884,5.4,8.4
2020-02-10,3764.04,3989.2,3746.09,3960.19,91123804.0,2575641112.0,000002,万科A,房地产,0.042544845705500434,False,3920.167,5.4,8.4
2020-02-10,3764.04,3989.2,3746.09,3960.19,91123804.0,2575641112.0,000002,万科A,房地产,0.042544845705500434,False,3920.167,5.4,0.0
2020-02-10,3764.04,3989.2,3746.09,3960.19,91123804.0,2575641112.0,000002,万科A,房地产,0.042544845705500434,False,3920.167,5.4,0.0
2020-02-10,3764.04,3989.2,3746.09,3960.19,91123804.0,2575641112.0,000002,万科A,房地产,0.042544845705500434,False,3920.167,5.4,0.0
2020-02-10,3764.04,3989.2,3746.09,3960.19,91123804.0,2575641112.0,000002,万科A,房地产,0.042544845705500434,False,3920.167,5.4,8.4
2020-02-11,3943.61,4078.98,3943.61,4016.82,68535405.0,2004428742.0,000002,万科A,房地产,0.014299818948080745,False,3970.522,5.4,8.4
2020-02-11,3943.61,4078.98,3943.61,4016.82,68535405.0,2004428742.0,000002,万科A,房地产,0.014299818948080745,False,3970.522,5.4,0.0
2020-02-11,3943.61,4078.98,3943.61,4016.82,68535405.0,2004428742.0,000002,万科A,房地产,0.014299818948080745,False,3970.522,5.4,0.0
